Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2018,CA,California,Los Angeles,06037,06037320300,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,9.2,6948,POINT (-118.4458913 34.28214842),06037320300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400204,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.2,6454,POINT (-117.7582989 34.13196018),06037400204,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400205,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,7.0,7.7,3204,POINT (-117.7166356 34.14789886),06037400205,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400206,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.8,5328,POINT (-117.7157438 34.12739124),06037400206,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400207,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.6,4798,POINT (-117.7705491 34.141939),06037400207,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400302,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.5,3016,POINT (-117.7893791 34.11402766),06037400302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400304,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.8,6714,POINT (-117.8007687 34.10599048),06037400304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400402,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,9.0,4125,POINT (-117.8241306 34.13591149),06037400402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400403,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.9,8.9,3815,POINT (-117.7957695 34.14402501),06037400403,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400404,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.5,8.5,4453,POINT (-117.824353 34.1607902),06037400404,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400501,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.4,2126,POINT (-117.8644559 34.15960191),06037400501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.3,8.2,4719,POINT (-117.9092074 34.1384877),06037400602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400603,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.7,8.4,5249,POINT (-117.922988 34.15265948),06037400603,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400604,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.9,2980,POINT (-117.8963049 34.15305897),06037400604,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.0,,,9.2,10.8,3967,POINT (-117.888406 34.13780065),06037400800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037400900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,8.0,8.6,4086,POINT (-117.8769232 34.13600915),06037400900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.3,3140,POINT (-117.8527945 34.14151123),06037401001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.9,3973,POINT (-117.865909 34.14148711),06037401002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.8,9.5,5663,POINT (-117.8546831 34.12605718),06037401101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.4,9.0,3101,POINT (-117.8666617 34.13102674),06037401102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401201,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.8,8.8,3110,POINT (-117.8347917 34.12415364),06037401201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401202,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.8,4371,POINT (-117.8338675 34.11334461),06037401202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401203,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.7,5216,POINT (-117.8550387 34.11206739),06037401203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401303,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.2,2199,POINT (-117.8098194 34.07241458),06037401303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401304,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.3,8.0,5642,POINT (-117.8119314 34.08508711),06037401304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401311,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,9.0,6521,POINT (-117.8144489 34.11119036),06037401311,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401312,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.0,5575,POINT (-117.8290343 34.09880939),06037401312,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401500,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,8.9,5572,POINT (-117.7774427 34.09830692),06037401500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.6,5034,POINT (-117.7641504 34.1171646),06037401601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.2,5282,POINT (-117.7640306 34.10608012),06037401602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401603,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.7,8.9,2913,POINT (-117.7783368 34.11080645),06037401603,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401701,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.0,4137,POINT (-117.7435532 34.11437028),06037401701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401703,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.6,4176,POINT (-117.7524835 34.10166095),06037401703,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401704,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.3,9.4,5828,POINT (-117.7416744 34.10009395),06037401704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.3,7378,POINT (-117.7165495 34.11442815),06037401800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.0,,,9.0,10.8,4610,POINT (-117.7086531 34.10070114),06037401901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037401902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.4,8.3,5711,POINT (-117.7252127 34.10093132),06037401902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,9.0,3080,POINT (-117.7243427 34.08732083),06037402001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.3,3913,POINT (-117.7134587 34.08744331),06037402002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.5,9.5,4623,POINT (-117.7337983 34.08601754),06037402101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.6,9.6,4815,POINT (-117.7450853 34.08510569),06037402102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.5,9.2,6584,POINT (-117.7650028 34.08178944),06037402200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402301,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.4,10.0,5454,POINT (-117.77012 34.06803297),06037402301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402303,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.8,10.1,3996,POINT (-117.7559338 34.06711982),06037402303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402304,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.9,,,9.0,10.8,3848,POINT (-117.7658007 34.06172203),06037402304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402402,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,9.0,7076,POINT (-117.7887588 34.05369003),06037402402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402403,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.1,5381,POINT (-117.8128793 34.05032759),06037402403,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402404,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.8,1945,POINT (-117.8202174 34.05509577),06037402404,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402405,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.6,10.0,3006,POINT (-117.7929669 34.06711923),06037402405,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402406,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.4,9.8,4776,POINT (-117.7828013 34.06701371),06037402406,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402501,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.9,,,9.1,10.6,5577,POINT (-117.764394 34.05429026),06037402501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402502,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.4,9.8,7225,POINT (-117.760455 34.04770836),06037402502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.8,9.9,7453,POINT (-117.7432242 34.0696786),06037402600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402702,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.3,,,9.5,11.2,6313,POINT (-117.7279206 34.06355737),06037402702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402703,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.8,8.9,4686,POINT (-117.7253649 34.07808263),06037402703,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402705,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,9.1,3328,POINT (-117.7311734 34.0717269),06037402705,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402706,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.3,3945,POINT (-117.7204901 34.07164174),06037402706,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402801,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,8.8,10.6,5170,POINT (-117.7328489 34.05545862),06037402801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402803,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.2,10.1,3436,POINT (-117.7453011 34.04785653),06037402803,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402804,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.5,9.9,4085,POINT (-117.7322092 34.04837278),06037402804,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.4,9.7,6445,POINT (-117.7449609 34.03399895),06037402902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402903,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.3,9.6,4138,POINT (-117.7335458 34.03940709),06037402903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037402904,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.7,9.1,3603,POINT (-117.7362491 34.02609558),06037402904,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.2,9.5,6835,POINT (-117.7572548 34.03750314),06037403000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403200,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,12.6,,,11.5,13.4,391,POINT (-117.8129864 34.03923155),06037403200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403303,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.7,2523,POINT (-117.8573501 34.00295494),06037403303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403304,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.2,,,6.0,6.4,5178,POINT (-117.8542321 33.98829495),06037403304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403305,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.0,,,5.7,6.4,2100,POINT (-117.8484541 33.97802291),06037403305,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403312,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.6,5160,POINT (-117.8292613 34.01756052),06037403312,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403316,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.1,,,6.9,7.3,6783,POINT (-117.7987132 34.03174063),06037403316,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403317,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,7.0,7.6,4721,POINT (-117.7840207 34.03882629),06037403317,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403318,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.2,6243,POINT (-117.7653335 34.0305849),06037403318,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403319,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.7,,,6.4,6.9,4260,POINT (-117.8138547 34.0113534),06037403319,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403320,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.3,,,6.0,6.6,5573,POINT (-117.79591 34.00550981),06037403320,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403321,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.1,,,6.9,7.4,6034,POINT (-117.7862789 34.01757408),06037403321,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403322,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.8,,,6.5,7.1,3808,POINT (-117.835753 33.99100933),06037403322,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403323,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.3,,,6.0,6.6,5356,POINT (-117.8236871 33.99805301),06037403323,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403324,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.3,,,6.0,6.6,6804,POINT (-117.8149849 33.98069396),06037403324,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403325,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.4,,,6.2,6.7,4795,POINT (-117.826879 33.95806005),06037403325,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403401,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.5,,,6.2,7.0,5038,POINT (-117.8703445 34.01365504),06037403401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403402,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.9,,,6.6,7.3,3322,POINT (-117.8559343 34.01801529),06037403402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403403,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,5.9,,,5.6,6.3,5140,POINT (-117.840774 34.03328843),06037403403,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403404,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.2,,,5.9,6.6,2521,POINT (-117.8541549 34.02844083),06037403404,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403405,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.2,,,5.9,6.6,1631,POINT (-117.8420447 34.05079737),06037403405,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403406,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.9,,,6.6,7.3,2796,POINT (-117.8556138 34.04495838),06037403406,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Los Angeles,06037,06037403407,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,5.6,,,5.3,6.1,2132,POINT (-117.873254 34.03873796),06037403407,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
